DEPTH,GR,NPHI,RHOB,RS,RD,VP,VS,TIME,PHIE,SW,VSH,LR,MR,PI,SI,VPVS,LITHO,LITHO_LBL,LITHO_GMM
4886.5,82.9849,0.1276,2.4511,28.3225,32.5734,4698.3745,2795.043,3251.7292,0.0522,0.3115,0.63,40383584.0,48911280.0,11516.18573695,6850.9298973,1.6809668044463,1,Shale,1
4887.0,82.9849,0.1276,2.4511,28.3225,32.5734,4698.3745,2795.043,3251.9854,0.0522,0.3115,0.63,49297224.0,47759936.0,11516.18573695,6850.9298973,1.6809668044463,1,Shale,1
4887.5,82.9849,0.2346,2.421,37.7715,42.0025,4867.0581,2795.043,3252.2761,0.0911,0.301,0.5203,47263372.0,45789516.0,11783.1476601,6766.799102999999,1.741317790101977,1,Shale,1
4888.0,82.9849,0.2346,2.4115,37.7715,42.0025,4867.0581,2795.043,3252.5442,0.0911,0.301,0.5203,37510368.0,45431340.0,11736.91060815,6740.2461945000005,1.741317790101977,1,Shale,1
4888.5,82.9849,0.2772,2.4115,21.0746,24.8778,4879.6514,2911.0081,3252.781,0.1186,0.1583,0.4335,10365975.0,59813856.0,11767.2793511,7019.89603315,1.676275445609375,3,HC Sand,2
4889.0,82.9849,0.2772,2.4115,21.0746,24.8778,4698.3745,2911.0081,3253.0176,0.1186,0.1583,0.4335,8518395.0,65780360.0,11330.13010675,7019.89603315,1.6140025512124132,3,HC Sand,2
4889.5,100.7766,0.2088,2.5438,20.3452,20.9169,4628.104,2911.0081,3253.2551,0.009,0.407,0.9424,30279588.0,57384196.0,11772.9709552,7405.02240478,1.589862975647509,1,Shale,2
4890.0,100.7766,0.2088,2.5491,20.3452,20.9169,4611.9346,2678.8445,3253.4939,0.009,0.407,0.9424,44950148.0,46631080.0,11756.28248886,6828.642514950001,1.721613404585447,1,Shale,1
4890.5,114.9893,0.2708,2.5438,17.2942,18.3515,4628.104,2582.8452,3253.7393,0.0385,0.4051,0.7887,52265440.0,43167044.0,11772.9709552,6570.2416197600005,1.7918627101616464,1,Shale,1
4891.0,114.9893,0.2708,2.5491,17.2942,18.3515,4409.5054,2522.093,3253.9956,0.0385,0.4051,0.7887,35746204.0,40301792.0,11240.27021514,6429.0672663,1.7483516270018593,1,Shale,1
4891.5,107.2743,0.2555,2.5618,13.7152,14.1565,4409.5054,2502.6685,3254.2571,0.006,0.3862,0.9677,52343036.0,37628988.0,11296.27093372,6411.3361633,1.7619214850069034,1,Shale,1
4892.0,107.2743,0.2555,2.5397,13.7152,14.1565,4409.5054,2502.6685,3254.5212,0.006,0.3862,0.9677,52385056.0,37659196.0,11198.82086438,6356.02718945,1.7619214850069034,1,Shale,1
4892.5,110.4816,0.2982,2.5618,13.7152,14.7666,4525.29,2502.6685,3254.7874,0.0211,0.3765,0.9027,51286992.0,40398204.0,11592.887922,6411.3361633,1.808185942325162,1,Shale,1
4893.0,110.4816,0.2982,2.5397,13.7152,14.7666,4525.29,2537.5491,3255.0793,0.0211,0.3765,0.9027,47702088.0,40416264.0,11492.879013,6444.61344927,1.7833310102255755,1,Shale,1
4893.5,110.4816,0.3266,2.5397,13.9242,13.4343,4548.1538,2502.6685,3255.4167,0.0191,0.3253,0.9132,53864256.0,41349484.0,11550.94620586,6356.02718945,1.8173217108058857,1,Shale,1
4894.0,110.4816,0.3266,2.5367,13.9242,13.4343,4488.6636,2510.2019,3255.7271,0.0191,0.3253,0.9132,48555544.0,40545872.0,11386.39295412,6367.6291597300005,1.788168354107293,1,Shale,1
4894.5,118.4257,0.3217,2.564,10.6987,10.7408,4347.3174,2330.2004,3255.9863,0.0,0.3946,1.0,52853600.0,35697032.0,11146.5218136,5974.633825600001,1.8656409980875464,1,Shale,1
4895.0,118.4257,0.3217,2.564,10.6987,10.7408,4208.8228,2286.4019,3256.2498,0.0,0.3946,1.0,46864188.0,33750028.0,10791.4216592,5862.3344716,1.8408062029689527,1,Shale,1
4895.5,117.772,0.3091,2.5685,9.9555,10.7408,4230.8242,2220.2522,3256.512,0.0229,0.4454,0.8943,53047104.0,32521102.0,10866.8719577,5702.717775699999,1.905560188162408,1,Shale,1
4896.0,117.772,0.3091,2.5812,9.9555,10.7408,4241.3154,2221.8901,3256.7798,0.0229,0.4454,0.8943,54067032.0,32891254.0,10947.68331048,5735.14272612,1.9088772212451013,1,Shale,1
4896.5,116.561,0.288,2.5676,10.1252,10.9452,4161.0068,2219.5408,3257.0532,0.0,0.4399,1.0,49188488.0,32477136.0,10683.80105968,5698.89295808,1.8747151663082744,1,Shale,1
4897.0,116.561,0.288,2.5642,10.1252,10.9452,4230.8242,2219.5408,3257.3413,0.0,0.4399,1.0,52910668.0,32391218.0,10848.67941364,5691.3465193600005,1.906170952117663,1,Shale,1
4897.5,96.2832,0.2991,2.4756,10.2495,11.1014,4161.0068,2219.5408,3257.6621,0.1201,0.4206,0.4329,8069353.5,23999634.0,10300.98843408,5494.695204480001,1.8747151663082744,2,Wet Sand,2
4898.0,96.2832,0.2991,2.4554,10.2495,11.1014,4230.8242,2460.0293,3257.958,0.1201,0.4206,0.4329,9437401.0,33638348.0,10388.36574068,6040.355943220001,1.7198267516569825,2,Wet Sand,2
4898.5,96.2832,0.3024,2.4475,13.6489,13.5822,4315.0801,2423.2922,3258.2234,0.0702,0.3697,0.6695,42135972.0,35989660.0,10561.15854475,5931.007659499999,1.7806685054324032,1,Shale,1
4899.0,96.2832,0.3024,2.4554,13.6489,13.5822,4315.0801,2423.2922,3258.4858,0.0702,0.3697,0.6695,41449648.0,35403448.0,10595.24767754,5950.15166788,1.7806685054324032,1,Shale,1
4899.5,95.597,0.3027,2.474,13.9925,14.8889,4285.377,2337.7729,3258.7471,0.0717,0.3506,0.6587,44532492.0,32738122.0,10602.022698000002,5783.6501546,1.8331023513875109,1,Shale,1
4900.0,95.597,0.3027,2.4941,13.9925,14.8889,4249.3569,2335.3083,3259.0122,0.0717,0.3506,0.6587,44474880.0,33924636.0,10598.32104429,5824.49243103,1.819612810865272,1,Shale,1
4900.5,102.0985,0.3192,2.474,13.9925,14.8889,4285.377,2350.3774,3259.2832,0.0481,0.3156,0.7874,44778676.0,33812572.0,10602.022698000002,5814.8336876,1.8232718711471616,1,Shale,1
4901.0,102.0985,0.3192,2.5026,13.9925,14.8889,4285.377,2350.3774,3259.5566,0.0481,0.3156,0.7874,45818604.0,34597824.0,10724.5844802,5882.05448124,1.8232718711471616,1,Shale,1
4901.5,102.0985,0.3591,2.5026,13.3944,14.3169,4418.9092,2350.3774,3259.8337,0.0283,0.2997,0.8872,54032712.0,35206904.0,11058.76216392,5882.05448124,1.8800849599728116,1,Shale,1
4902.0,102.0985,0.3591,2.5026,13.3944,14.3169,4418.9092,2341.5103,3260.1104,0.0283,0.2997,0.8872,55341796.0,35440492.0,11058.76216392,5859.86367678,1.887204681525424,1,Shale,1
4902.5,97.466,0.3719,2.4654,13.3944,14.3169,4418.9092,2324.8914,3260.3855,0.0781,0.3012,0.7064,52981636.0,32853956.0,10894.37874168,5731.78725756,1.9006948883719903,1,Shale,1
4903.0,97.466,0.3719,2.4548,13.3944,14.3169,4359.8789,2325.9292,3260.6638,0.0781,0.3012,0.7064,47457004.0,31353132.0,10702.63072372,5709.69100016,1.8744675891252407,1,Shale,1
4903.5,89.3794,0.2364,2.4548,14.8274,15.9153,4614.2529,2325.9292,3260.948,0.0804,0.5411,0.5488,63098836.0,32599282.0,11327.06801892,5709.69100016,1.98383205301348,1,Shale,1
4904.0,89.3794,0.2364,2.4411,14.8274,15.9153,4661.8408,2325.9292,3261.2346,0.0804,0.5411,0.5488,65028340.0,32237160.0,11380.01957688,5677.82577012,2.0042917901370343,1,Shale,1
4904.5,88.1211,0.1064,2.4593,17.9472,19.0056,4614.2529,2378.4387,3261.5247,0.0349,0.7653,0.6036,63837320.0,36194424.0,11347.83215697,5849.29429491,1.9400344015593087,1,Shale,1
4905.0,88.1211,0.1064,2.4934,17.9472,19.0056,4661.8408,2427.1033,3261.8174,0.0349,0.7653,0.6036,64249016.0,38033996.0,11623.83385072,6051.73936822,1.9207426400021783,1,Shale,1
4905.5,52.0103,0.1158,2.4934,150.2492,156.5868,4661.8408,2691.6084,3262.1118,0.076,0.2576,0.1578,12148026.0,43818404.0,11623.83385072,6711.25638456,1.7319907308953264,3,HC Sand,3
4906.0,52.0103,0.1158,2.4632,150.2492,156.5868,5067.2422,3380.2146,3262.4082,0.076,0.2576,0.1578,17564980.0,71036336.0,12481.63098704,8326.14460272,1.4990889040003554,3,HC Sand,3
4906.5,52.0103,0.1164,2.456,151.3328,170.29,5284.6763,3587.4517,3262.7034,0.0726,0.2269,0.1758,13198694.0,77628072.0,12979.1649928,8810.7813752,1.473100334702764,3,HC Sand,3
4907.0,52.0103,0.1164,2.4632,151.3328,170.29,5167.8994,3522.8269,3263.0022,0.0726,0.2269,0.1758,11446297.0,75296640.0,12729.56980208,8677.42722008,1.4669751159218185,3,HC Sand,3
4907.5,58.1483,0.1276,2.456,150.2492,189.6433,5221.2153,3552.9597,3263.3123,0.0741,0.1297,0.2399,12602903.0,78991832.0,12823.3047768,8726.0690232,1.4695396910919083,3,HC Sand,3
4908.0,58.1483,0.1276,2.452,150.2492,189.6433,5205.3208,3522.8269,3263.6104,0.0741,0.1297,0.2399,15077248.0,78093432.0,12763.4466016,8637.9715588,1.477597664534695,3,HC Sand,3
4908.5,61.1689,0.1313,2.452,141.6787,189.6433,5205.3208,3408.4268,3263.8894,0.078,0.179,0.2306,23211238.0,69847272.0,12763.4466016,8357.4625136,1.5271916064032829,3,HC Sand,3
4909.0,61.1689,0.1313,2.4421,141.6787,189.6433,5141.769,3408.6194,3264.1667,0.078,0.179,0.2306,19086586.0,69291320.0,12556.7140749,8324.18943674,1.5084608742178724,3,HC Sand,3
4909.5,63.3017,0.173,2.4421,96.561,172.0211,5141.769,3366.9485,3264.4502,0.0932,0.1503,0.2678,11060955.0,65894840.0,12556.7140749,8222.42493185,1.5271302783514509,3,HC Sand,3
4910.0,63.3017,0.173,2.4421,96.561,172.0211,4957.376,3366.9485,3264.7358,0.0932,0.1503,0.2678,11993303.0,69635408.0,12106.4079296,8222.42493185,1.4723646649183972,3,HC Sand,3
4910.5,63.3017,0.0773,2.411,130.4427,172.0211,4776.8154,3164.084,3265.0171,0.0664,0.2663,0.5708,17067740.0,61132588.0,11516.9019294,7628.606524,1.509699300018584,1,Shale,3
4911.0,63.3017,0.0773,2.3732,130.4427,172.0211,4762.8721,3164.084,3265.3027,0.0664,0.2663,0.5708,26784208.0,56237520.0,11303.24806772,7509.004148800001,1.5052925586046388,1,Shale,3
4911.5,57.1473,0.1068,2.417,130.4427,185.5414,4659.1787,3123.2485,3265.603,0.129,0.2793,0.0841,12382172.0,54937236.0,11261.2349179,7548.8916245,1.491773293095314,3,HC Sand,3
4912.0,57.1473,0.1068,2.417,130.4427,185.5414,4659.1787,3026.7041,3265.9045,0.129,0.2793,0.0841,12862218.0,56754192.0,11261.2349179,7315.5438097,1.5393571839414366,3,HC Sand,3
4912.5,39.8963,0.129,2.417,130.4427,185.5414,4231.8984,2933.2832,3266.2161,0.0935,0.1201,0.2552,10015259.0,47302184.0,10228.4984328,7089.745494399999,1.4427172937137471,3,HC Sand,3
4913.0,39.8963,0.129,2.4293,130.4427,185.5414,4167.0625,2933.2832,3266.5361,0.0935,0.1201,0.2552,9779608.0,46348668.0,10123.04493125,7125.824877759999,1.4206137682171296,3,HC Sand,3
4913.5,39.8963,0.0722,2.3995,85.1628,43.0087,4266.2578,2845.5698,3266.855,0.1084,0.5171,0.1105,5715432.5,49540264.0,10236.8855911,6827.944735100001,1.499263100135516,2,Wet Sand,2
4914.0,39.8963,0.0722,2.4261,85.1628,43.0087,4266.2578,2933.2832,3267.1731,0.1084,0.5171,0.1105,12939855.0,67809200.0,10350.36804858,7116.438371519999,1.454430925728549,2,Wet Sand,2
4914.5,39.8963,0.0977,2.4195,45.0443,43.0087,4266.2578,2933.2832,3267.4902,0.1002,0.4505,0.0738,8526957.0,46009028.0,10322.210747100002,7097.0787024,1.454430925728549,2,Wet Sand,2
4915.0,39.8963,0.0977,2.4387,45.0443,43.0087,4305.3442,2933.8181,3267.8081,0.1002,0.4505,0.0738,18953732.0,65215988.0,10499.442900539998,7154.702200469999,1.4674884581290162,2,Wet Sand,2
4915.5,32.7663,0.0899,2.4464,27.2753,43.0087,4305.3442,2933.8181,3268.1292,0.0791,0.3328,0.2971,16940398.0,43166136.0,10532.59405088,7177.292599840001,1.4674884581290162,2,Wet Sand,2
4916.0,32.7663,0.0899,2.4387,27.2753,43.0087,4539.625,3007.562,3268.4558,0.0791,0.3328,0.2971,7858495.0,51187920.0,11070.7834875,7334.5414494,1.5094036299168565,2,Wet Sand,2
4916.5,23.7568,0.0537,2.4152,27.2753,53.5445,4574.3472,3056.6709,3268.7922,0.1395,0.8248,0.0,13056246.0,54503080.0,11047.96335744,7382.47155768,1.496512823804486,2,Wet Sand,2
4917.0,23.7568,0.0537,2.4256,27.2753,53.5445,4539.625,3007.562,3269.134,0.1395,0.8248,0.0,14810990.0,53219616.0,11011.3144,7295.1423872,1.5094036299168565,2,Wet Sand,2
4917.5,23.7568,0.0663,2.3693,57.9218,80.6921,4574.3472,3056.6709,3269.4768,0.1342,0.2179,0.0332,12954192.0,57014636.0,10838.00082096,7242.17036337,1.496512823804486,3,HC Sand,3
4918.0,23.7568,0.0663,2.3619,57.9218,80.6921,4756.0439,3168.5461,3269.8223,0.1342,0.2179,0.0332,11741053.0,51357208.0,11233.300087409998,7483.78903359,1.5010177380723606,3,HC Sand,3
4918.5,30.1477,0.0809,2.3766,143.3729,185.5396,4843.064,3237.157,3270.1707,0.1154,0.0811,0.0598,14102752.0,59187572.0,11510.0259024,7693.4273262,1.496085608452108,3,HC Sand,3
4919.0,30.1477,0.0809,2.3766,143.3729,185.5396,4529.6279,3034.2053,3270.5508,0.1154,0.0811,0.0598,19130830.0,54832440.0,10765.11366714,7211.092315979999,1.492854784743801,3,HC Sand,3
4919.5,45.591,0.109,2.4108,143.3729,185.5396,4274.8691,2807.3145,3270.9614,0.0912,0.2436,0.1378,13561244.0,43724772.0,10305.85442628,6767.8737966,1.5227610230346476,3,HC Sand,3
4920.0,45.591,0.109,2.4704,143.3729,185.5396,4080.8367,2732.5693,3271.3293,0.0912,0.2436,0.1378,14602754.0,45805204.0,10081.29898368,6750.539198720001,1.4934064801211078,3,HC Sand,3
4920.5,50.7373,0.1084,2.5063,109.7448,72.4899,4080.8367,2732.5693,3271.6768,0.0636,0.4342,0.3476,10255758.0,42106772.0,10227.80102121,6848.63843659,1.4934064801211078,2,Wet Sand,2
4921.0,50.7373,0.1084,2.4878,109.7448,72.4899,4274.8691,2807.3145,3272.0261,0.0636,0.4342,0.3476,10641268.0,46213560.0,10635.01934698,6984.0370131,1.5227610230346476,2,Wet Sand,2
4921.5,50.7373,0.1021,2.5132,62.6392,33.1291,4694.4048,3019.8704,3272.3782,0.0798,0.6141,0.1675,8147214.0,78545936.0,11797.97814336,7589.538289279999,1.5545053853966715,2,Wet Sand,2
4922.0,50.7373,0.1021,2.4967,62.6392,33.1291,4694.4048,3019.8704,3272.7317,0.0798,0.6141,0.1675,12318243.0,75790968.0,11720.52046416,7539.71042768,1.5545053853966715,2,Wet Sand,2
4922.5,50.4241,0.101,2.5174,47.6143,17.181,4694.4048,3180.4963,3273.0857,0.0668,1.0,0.1758,24069722.0,57792256.0,11817.69464352,8006.581385619999,1.4759975667948428,2,Wet Sand,2
4923.0,50.4241,0.101,2.5403,47.6143,17.181,4536.9751,3055.8259,3273.4377,0.0668,1.0,0.1758,30057678.0,51388220.0,11525.277846529998,7762.7145337699985,1.4846968539667131,2,Wet Sand,2
4923.5,103.6582,0.1217,2.5359,47.6143,17.181,4612.3467,3019.8704,3273.7869,0.036,0.6866,0.6273,6704736.0,65049220.0,11696.44999653,7658.089347359999,1.527332663017592,1,Shale,2
4924.0,103.6582,0.1217,2.538,47.6143,17.181,4560.5122,2917.6763,3274.1367,0.036,0.6866,0.6273,13670021.0,60152660.0,11574.5799636,7405.062449399999,1.563063112929971,1,Shale,2
4924.5,103.6582,0.1405,2.5359,42.0686,63.8264,4282.2881,2917.6763,3274.489,0.0331,0.239,0.7816,8268245.5,53634860.0,10859.45439279,7398.93532917,1.467705002093618,1,Shale,2
4925.0,103.6582,0.1405,2.5101,42.0686,63.8264,4276.1963,2892.1396,3274.8391,0.0331,0.239,0.7816,10021917.0,53842540.0,10733.68033263,7259.55960996,1.4785580543899055,1,Shale,2
4925.5,85.3557,0.1362,2.5094,42.0686,63.8264,4087.4995,2627.1658,3275.1819,0.0732,0.1573,0.4878,12200855.0,34926108.0,10257.1712453,6592.60985852,1.5558589792848243,3,HC Sand,2
4926.0,85.3557,0.1362,2.5094,42.0686,63.8264,4087.4995,2589.2778,3275.5247,0.0732,0.1573,0.4878,20072180.0,40792312.0,10257.1712453,6497.533711319999,1.578625321701673,3,HC Sand,2
4926.5,38.2668,0.1091,2.4667,42.0686,173.4154,4008.7498,2627.1658,3275.8687,0.0798,0.6494,0.1157,14269131.0,43460848.0,9888.38313166,6480.42987886,1.5258838250711089,2,Wet Sand,3
4927.0,38.2668,0.1091,2.4667,42.0686,173.4154,4087.4995,2644.3687,3276.2249,0.0798,0.6494,0.1157,6241859.5,44967144.0,10082.63501665,6522.86427229,1.5457373625697506,2,Wet Sand,3
4927.5,31.3906,0.0464,2.4748,22.8101,32.493,4618.2275,3103.5693,3276.5813,0.1289,0.4064,0.0061,13383764.0,59387880.0,11429.189417,7680.713303640001,1.488037499275431,2,Wet Sand,2
4928.0,31.3906,0.0464,2.4291,22.8101,32.493,4870.0884,3264.6492,3276.9058,0.1289,0.4064,0.0061,11802143.0,55084420.0,11829.93173244,7930.159371719999,1.4917646894496353,2,Wet Sand,2
4928.5,31.3906,0.0776,2.3914,48.6146,28.2286,4886.543,3279.658,3277.228,0.0994,0.5129,0.065,6660962.5,73945904.0,11685.6789302,7842.974141199999,1.4899550501912089,2,Wet Sand,2
4929.0,31.3906,0.0776,2.3914,48.6146,28.2286,4886.543,3279.658,3277.5522,0.0994,0.5129,0.065,7978910.0,74972808.0,11685.6789302,7842.974141199999,1.4899550501912089,2,Wet Sand,2
4929.5,36.7136,0.1007,2.4291,22.8101,23.0704,4886.543,3279.658,3277.8735,0.1267,0.4254,0.0907,13324605.0,60575712.0,11869.9016013,7966.6172478,1.4899550501912089,2,Wet Sand,2
4930.0,36.7136,0.1007,2.4291,22.8101,23.0704,4983.1255,3279.658,3278.1943,0.1267,0.4254,0.0907,10855140.0,57473628.0,12104.51015205,7966.6172478,1.5194040049297823,2,Wet Sand,2
4930.5,67.5737,0.0958,2.4408,43.7098,23.0704,4983.1255,3316.5918,3278.5205,0.0918,1.0,0.2925,17658848.0,68589328.0,12162.8127204,8095.13726544,1.5024838148607855,2,Wet Sand,2
4931.0,67.5737,0.0958,2.4408,43.7098,23.0704,4694.3784,3172.9844,3278.8513,0.0918,1.0,0.2925,21320062.0,65763680.0,11458.03879872,7744.620323519999,1.4794836054031657,2,Wet Sand,2
4931.5,67.5737,0.0767,2.4408,43.7098,64.0196,4245.1069,2894.7664,3279.1833,0.0907,0.1997,0.3421,7515991.0,49922476.0,10361.45692152,7065.545829119999,1.466476500487224,3,HC Sand,2
4932.0,67.5737,0.0767,2.4101,43.7098,64.0196,4207.2383,2812.031,3279.5164,0.0907,0.1997,0.3421,10953840.0,45931124.0,10139.86502683,6777.275913099999,1.4961564435100467,3,HC Sand,3
4932.5,71.7104,0.1021,2.3988,53.6964,96.2574,4198.6777,2792.5518,3279.8606,0.1048,0.2561,0.1971,11693712.0,44873272.0,10071.78806676,6698.773257840001,1.5035272398528112,3,HC Sand,3
4933.0,71.7104,0.1021,2.4151,53.6964,96.2574,4207.2383,2808.7668,3280.2068,0.1048,0.2561,0.1971,3852802.5,46017060.0,10160.901218329998,6783.452698679999,1.497895197280173,3,HC Sand,3
4933.5,97.8969,0.1355,2.5186,53.6964,64.0196,4364.0864,2831.99,3280.5537,0.0367,0.2067,0.7051,19061742.0,50876100.0,10991.38800704,7132.650014,1.540996401823453,1,Shale,2
4934.0,97.8969,0.1355,2.5048,53.6964,64.0196,4364.0864,2805.6895,3280.908,0.0367,0.2067,0.7051,20713842.0,49389364.0,10931.16361472,7027.6910596,1.5554416837643652,1,Shale,2
4934.5,104.2572,0.1026,2.5177,27.9876,52.6376,4290.6191,2831.99,3281.2805,0.0371,0.2548,0.7644,15017571.0,50839816.0,10802.49170807,7130.101223,1.5150544670002366,1,Shale,2
4935.0,104.2572,0.1026,2.5431,27.9876,52.6376,4290.6191,2794.054,3281.6533,0.0371,0.2548,0.7644,18082056.0,50488212.0,10911.47343321,7105.5587274,1.535624973604662,1,Shale,2
4935.5,134.0632,0.1526,2.5431,27.9876,52.6376,4331.1694,2777.469,3282.0085,0.0,0.2969,1.0,22071044.0,51124624.0,11014.59690114,7063.3814139,1.5593943262733083,1,Shale,2
4936.0,134.0632,0.1526,2.5431,27.9876,52.6376,4331.1694,2839.3875,3282.3594,0.0,0.2969,1.0,17867888.0,54673536.0,11014.59690114,7220.846351249999,1.5253886269485937,1,Shale,2
4936.5,134.0632,0.1526,2.4625,179.2209,336.5051,4331.1694,2785.9866,3282.72,0.0694,0.0536,0.5,4488851.0,47066624.0,10665.5046475,6860.4920025,1.554626788226476,3,HC Sand,3
4937.0,134.0632,0.1526,2.4762,179.2209,336.5051,4331.1694,2826.2129,3283.0725,0.0694,0.0536,0.5,11232741.0,39052224.0,10724.84166828,6998.26838298,1.5324993386025518,3,HC Sand,3
4937.5,87.5903,0.1026,2.4762,179.2209,336.5051,4032.8271,2831.2429,3283.4441,0.0576,0.1026,0.5545,18731118.0,49150724.0,9986.08646502,7010.72366898,1.4244016647247044,1,Shale,3
4938.0,87.5903,0.1026,2.4324,179.2209,336.5051,4131.2173,2662.2632,3283.8049,0.0576,0.1026,0.5545,22648632.0,49050216.0,10048.77296052,6475.689007679999,1.5517689235234144,1,Shale,3
4938.5,87.5903,0.1252,2.4762,111.1755,336.5051,4291.4106,2826.2129,3284.1584,0.0875,0.1661,0.4113,11294104.0,40704784.0,10626.39092772,6998.26838298,1.5184314670702976,3,HC Sand,3
4939.0,87.5903,0.1252,2.4781,111.1755,336.5051,4277.5527,2801.28,3284.5083,0.0875,0.1661,0.4113,16638712.0,40782488.0,10600.20334587,6941.851968000001,1.5269993360178205,3,HC Sand,3
4939.5,96.4571,0.1413,2.4912,111.1755,574.5273,4291.4106,2839.4854,3284.8555,0.0527,0.107,0.6684,14217352.0,50038116.0,10690.76208672,7073.72602848,1.5113339198715374,1,Shale,3
4940.0,96.4571,0.1413,2.4782,111.1755,574.5273,4277.5527,2801.28,3285.2034,0.0527,0.107,0.6684,15986960.0,48193124.0,10600.63110114,6942.132096000001,1.5269993360178205,1,Shale,3
4940.5,96.2701,0.1545,2.4826,148.1725,797.9375,4296.6675,2785.2456,3285.5417,0.0522,0.0626,0.6637,18158438.0,47813248.0,10666.9067355,6914.650726560001,1.5426530069736035,1,Shale,3
4941.0,96.2701,0.1545,2.497,148.1725,797.9375,4278.1587,2821.031,3285.8953,0.0522,0.0626,0.6637,14878284.0,49620364.0,10682.5622739,7044.114406999999,1.5165231080409964,1,Shale,3
4941.5,64.2915,0.1482,2.42,256.3623,797.9375,4296.6675,2851.876,3286.2673,0.1128,0.0475,0.2668,12409108.0,60200864.0,10397.935349999998,6901.53992,1.5066109115543591,3,HC Sand,3
4942.0,64.2915,0.1482,2.4124,256.3623,797.9375,4278.1587,2851.876,3286.6411,0.1128,0.0475,0.2668,12458448.0,58054732.0,10320.63004788,6879.8656624000005,1.5001208678077167,3,HC Sand,3
4942.5,64.2915,0.1305,2.42,256.3623,229.4936,4244.5605,2851.876,3287.0239,0.0894,0.171,0.2225,10247934.0,47630384.0,10271.836409999998,6901.53992,1.4883397805514684,3,HC Sand,3
4943.0,64.2915,0.1305,2.4124,256.3623,229.4936,4281.7251,2851.876,3287.3782,0.0894,0.171,0.2225,18402096.0,39071836.0,10329.233631239998,6879.8656624000005,1.5013714130628395,3,HC Sand,3
4943.5,67.7112,0.1253,2.4357,58.9097,37.0863,4281.7251,2851.876,3287.7014,0.0731,0.5379,0.3082,20459726.0,46625740.0,10428.99782607,6946.314373200001,1.5013714130628395,2,Wet Sand,2
4944.0,67.7112,0.1253,2.4659,58.9097,37.0863,4389.2324,2860.0896,3288.0313,0.0731,0.5379,0.3082,17235212.0,48529888.0,10823.40817516,7052.694944639999,1.53464856485615,2,Wet Sand,2
4944.5,83.8326,0.123,2.4659,58.9097,37.0863,4389.2324,2863.563,3288.3735,0.0645,0.3475,0.5065,18269068.0,57809076.0,10823.40817516,7061.2600017,1.5327870907676904,1,Shale,2
4945.0,83.8326,0.123,2.4659,58.9097,37.0863,4389.2324,2863.563,3288.7185,0.0645,0.3475,0.5065,19571240.0,55022504.0,10823.40817516,7061.2600017,1.5327870907676904,1,Shale,2
4945.5,83.8326,0.1056,2.458,82.4061,107.3636,4616.9927,3008.1511,3289.061,0.0764,0.2069,0.4672,13876636.0,48174848.0,11348.5680566,7394.0354038,1.5348273894885134,3,HC Sand,3
4946.0,83.8326,0.1056,2.4238,82.4061,107.3636,4616.9927,3008.1511,3289.4092,0.0764,0.2069,0.4672,11508592.0,43905268.0,11190.66690626,7291.15663618,1.5348273894885134,3,HC Sand,3
4946.5,61.8259,0.0936,2.4106,110.8089,217.2695,4331.5093,2863.563,3289.7659,0.1122,0.0868,0.2921,16612868.0,58272440.0,10441.53631858,6902.9049678,1.5126293013284495,3,HC Sand,3
4947.0,61.8259,0.0936,2.3995,110.8089,217.2695,4054.4314,2695.7017,3290.1362,0.1122,0.0868,0.2921,13426340.0,59659408.0,9728.6081443,6468.336229150001,1.504035628274449,3,HC Sand,3
4947.5,54.6773,0.1281,2.3653,110.8089,217.2695,4754.0171,3227.3374,3290.5166,0.104,0.1974,0.1973,11722073.0,41820852.0,11244.67664663,7633.621152219999,1.4730462021107555,3,HC Sand,3
4948.0,54.6773,0.1281,2.366,110.8089,217.2695,4422.0181,3001.6392,3290.8828,0.104,0.1974,0.1973,13131202.0,37303940.0,10462.4948246,7101.8783472000005,1.473201076265262,3,HC Sand,3
4948.5,22.7776,0.0623,2.366,110.8089,217.2695,4422.0181,2937.8711,3291.2539,0.1436,0.479,0.0289,7257111.5,57063132.0,10462.4948246,6951.0030226,1.5051777118471945,2,Wet Sand,3
