DEPTH,GR,NPHI,RHOB,RS,RD,VP,VS,TIME,PHIE,SW,VSH,LR,MR,PI,SI,VPVS
5078.0,10.9466,0.0584,2.4273,38.2376,17.8048,3420.6223,2299.6753,3297.6628,0.1289,0.5577,0.0199,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5078.5,45.4634,0.0633,2.4273,74.7868,41.084,3420.6223,2299.6753,3297.6628,0.0923,0.3947,0.0866,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5079.0,45.4634,0.0633,2.4273,74.7868,67.9248,3420.6223,2299.6753,3297.6628,0.0923,0.3947,0.0866,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5079.5,65.3567,0.0565,2.4273,107.1871,67.9248,3420.6223,2299.6753,3297.6628,0.042,0.892,0.2614,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5080.0,65.3567,0.0565,2.4273,107.1871,67.9248,3420.6223,2299.6753,3297.6628,0.042,0.892,0.2614,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5080.5,65.3567,0.0651,2.4273,173.4189,63.0708,3420.6223,2299.6753,3297.6628,0.0366,1.0,0.2305,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5081.0,65.3567,0.0651,2.4273,173.4189,52.1862,3420.6223,2299.6753,3297.6628,0.0366,1.0,0.2305,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5081.5,44.2659,0.0697,2.4273,499.9689,48.0268,3420.6223,2299.6753,3297.6628,0.0616,1.0,0.2509,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5082.0,44.2659,0.0697,2.4273,499.9689,43.3008,3420.6223,2299.6753,3297.6628,0.0616,1.0,0.2509,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5082.5,44.2659,0.0697,2.4273,300.0967,41.4874,3420.6223,2299.6753,3297.6628,0.0995,0.4252,0.0989,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5083.0,44.2659,0.0697,2.4273,300.0967,38.3484,3420.6223,2299.6753,3297.6628,0.0995,0.4252,0.0989,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5083.5,50.9193,0.0711,2.4273,350.8057,38.2166,3420.6223,2299.6753,3297.6628,0.0753,0.6334,0.1655,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5084.0,50.9193,0.0711,2.4273,350.8057,38.2166,3420.6223,2299.6753,3297.6628,0.0753,0.6334,0.1655,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5084.5,56.3259,0.0711,2.4273,394.4937,38.2166,3420.6223,2299.6753,3297.6628,0.0692,0.5678,0.1376,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5085.0,56.3259,0.0711,2.4273,394.4937,50.9102,3420.6223,2299.6753,3297.6628,0.0692,0.5678,0.1376,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5085.5,50.9193,0.0729,2.4273,174.5035,60.5324,3420.6223,2299.6753,3297.6628,0.0569,0.66,0.23,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5086.0,50.9193,0.0729,2.4273,174.5035,66.8507,3420.6223,2299.6753,3297.6628,0.0569,0.66,0.23,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5086.5,31.9774,0.071,2.4273,472.5604,66.9195,3420.6223,2299.6753,3297.6628,0.0759,0.4749,0.1783,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5087.0,31.9774,0.071,2.4273,472.5604,66.9195,3420.6223,2299.6753,3297.6628,0.0759,0.4749,0.1783,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5087.5,29.2002,0.0693,2.4273,255.9954,66.9195,3420.6223,2299.6753,3297.6628,0.1085,0.3628,0.0348,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5088.0,29.2002,0.0693,2.4273,255.9954,33.8685,3420.6223,2299.6753,3297.6628,0.1085,0.3628,0.0348,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5088.5,29.2002,0.0693,2.4273,38.1423,20.6191,3420.6223,2299.6753,3297.6628,0.0603,0.7151,0.3446,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5089.0,29.2002,0.0693,2.4273,38.1423,17.3406,3420.6223,2299.6753,3297.6628,0.0603,0.7151,0.3446,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5089.5,156.1124,0.221,2.4273,19.3797,17.3823,3420.6223,2299.6753,3297.6628,0.0537,1.0,0.6567,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5090.0,156.1124,0.221,2.4273,19.3797,17.0243,3420.6223,2299.6753,3297.6628,0.0537,1.0,0.6567,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5090.5,156.1124,0.221,2.4273,14.5553,15.582,3420.6223,2299.6753,3297.6628,0.0538,1.0,0.6714,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5091.0,156.1124,0.221,2.4273,14.5553,13.6928,3420.6223,2299.6753,3297.6628,0.0538,1.0,0.6714,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5091.5,15.0102,0.1896,2.4273,21.1999,13.6928,3420.6223,2299.6753,3297.6628,0.0507,1.0,0.5965,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5092.0,15.0102,0.1896,2.4273,21.1999,13.6055,3420.6223,2299.6753,3297.6628,0.0507,1.0,0.5965,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5092.5,15.3867,0.0553,2.4273,137.2682,13.6941,3420.6223,2299.6753,3297.6628,0.1142,0.611,0.0346,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5093.0,15.3867,0.0553,2.4273,137.2682,14.2848,3420.6223,2299.6753,3297.6628,0.1142,0.611,0.0346,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5093.5,16.4521,0.0269,2.4273,495.8484,14.5455,3420.6223,2299.6753,3297.6628,0.1115,0.6469,0.0,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5094.0,16.4521,0.0269,2.4273,495.8484,15.7048,3420.6223,2299.6753,3297.6628,0.1115,0.6469,0.0,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5094.5,31.0187,0.026,2.4273,256.163,15.7048,3420.6223,2299.6753,3297.6628,0.077,0.788,0.0579,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5095.0,31.0187,0.026,2.4273,256.163,21.6115,3420.6223,2299.6753,3297.6628,0.077,0.788,0.0579,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5095.5,41.3078,0.0543,2.4273,305.0772,34.094,3420.6223,2299.6753,3297.6628,0.053,0.8633,0.1915,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5096.0,41.3078,0.0543,2.4273,305.0772,53.5448,3420.6223,2299.6753,3297.6628,0.053,0.8633,0.1915,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5096.5,54.575,0.0718,2.4273,301.8995,53.5448,3420.6223,2299.6753,3297.6628,0.0565,1.0,0.2504,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5097.0,54.575,0.0718,2.4273,301.8995,53.5448,3420.6223,2299.6753,3297.6628,0.0565,1.0,0.2504,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5097.5,59.3975,0.0976,2.4273,122.1528,55.4884,3420.6223,2299.6753,3297.6628,0.0615,1.0,0.3756,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5098.0,59.3975,0.0976,2.4273,122.1528,54.1637,3420.6223,2299.6753,3297.6628,0.0615,1.0,0.3756,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5098.5,116.7309,0.128,2.4273,64.3385,52.397,3420.6223,2299.6753,3297.6628,0.0517,1.0,0.3681,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5099.0,116.7309,0.128,2.4273,64.3385,51.3071,3420.6223,2299.6753,3297.6628,0.0517,1.0,0.3681,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5099.5,116.7309,0.0976,2.4273,63.0931,48.84,3420.6223,2299.6753,3297.6628,0.0494,1.0,0.4858,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5100.0,116.7309,0.0976,2.4273,63.0931,41.9716,3420.6223,2299.6753,3297.6628,0.0494,1.0,0.4858,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5100.5,68.6827,0.1102,2.4273,78.2766,40.8291,3420.6223,2299.6753,3297.6628,0.0633,0.9348,0.2556,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5101.0,68.6827,0.1102,2.4273,78.2766,40.8291,3420.6223,2299.6753,3297.6628,0.0633,0.9348,0.2556,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5101.5,65.9961,0.0901,2.4273,115.5836,40.8291,3420.6223,2299.6753,3297.6628,0.0584,1.0,0.3934,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5102.0,65.9961,0.0901,2.4273,115.5836,47.4784,3420.6223,2299.6753,3297.6628,0.0584,1.0,0.3934,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5102.5,65.9961,0.073,2.4273,93.0395,48.8372,3420.6223,2299.6753,3297.6628,0.0771,0.5912,0.1721,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5103.0,65.9961,0.073,2.4273,93.0395,54.9812,3420.6223,2299.6753,3297.6628,0.0771,0.5912,0.1721,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5103.5,67.9729,0.073,2.4273,99.8931,63.6978,3420.6223,2299.6753,3297.6628,0.0476,1.0,0.2819,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5104.0,67.9729,0.073,2.4273,99.8931,63.6978,3420.6223,2299.6753,3297.6628,0.0476,1.0,0.2819,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5104.5,79.0746,0.0884,2.4273,71.6604,63.6978,3420.6223,2299.6753,3297.6628,0.0498,0.9717,0.3055,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5105.0,79.0746,0.0884,2.4273,71.6604,59.7573,3420.6223,2299.6753,3297.6628,0.0498,0.9717,0.3055,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5105.5,85.8328,0.0884,2.4273,52.2516,56.0368,3420.6223,2299.6753,3297.6628,0.0443,1.0,0.3138,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5106.0,85.8328,0.0884,2.4273,52.2516,40.7455,3420.6223,2299.6753,3297.6628,0.0443,1.0,0.3138,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5106.5,85.8328,0.0884,2.4273,56.7574,38.1194,3420.6223,2299.6753,3297.6628,0.0439,1.0,0.3138,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5107.0,85.8328,0.0884,2.4273,56.7574,38.1194,3420.6223,2299.6753,3297.6628,0.0439,1.0,0.3138,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5107.5,86.0991,0.0884,2.4273,31.5438,40.7455,3420.6223,2299.6753,3297.6628,0.0433,1.0,0.3138,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5108.0,86.0991,0.0884,2.4273,31.5438,62.02,3420.6223,2299.6753,3297.6628,0.0433,1.0,0.3138,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5108.5,85.9544,0.0884,2.4273,67.9907,67.0258,3420.6223,2299.6753,3297.6628,0.046,1.0,0.3138,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5109.0,85.9544,0.0884,2.4273,67.9907,67.0258,3420.6223,2299.6753,3297.6628,0.046,1.0,0.3138,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5109.5,85.9544,0.0884,2.4273,102.2308,67.0258,3420.6223,2299.6753,3297.6628,0.0479,1.0,0.3138,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5110.0,85.9544,0.0884,2.4273,102.2308,49.8013,3420.6223,2299.6753,3297.6628,0.0479,1.0,0.3138,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5110.5,85.9544,0.0884,2.4273,25.4621,41.1341,3420.6223,2299.6753,3297.6628,0.0479,1.0,0.3138,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5111.0,85.9544,0.0884,2.4273,25.4621,21.0708,3420.6223,2299.6753,3297.6628,0.0479,1.0,0.3138,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5111.5,85.9544,0.0884,2.4273,17.2577,21.0708,3420.6223,2299.6753,3297.6628,0.0479,1.0,0.3138,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5112.0,85.9544,0.0884,2.4273,17.2577,21.0708,3420.6223,2299.6753,3297.6628,0.0479,1.0,0.3138,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5112.5,85.9544,0.0884,2.4273,21.5421,21.4927,3420.6223,2299.6753,3297.6628,0.0479,1.0,0.3138,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5113.0,85.9544,0.0884,2.4273,21.5421,21.4927,3420.6223,2299.6753,3297.6628,0.0479,1.0,0.3138,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5113.5,85.9544,0.0884,2.4273,23.3717,21.4927,3420.6223,2299.6753,3297.6628,0.0479,1.0,0.3138,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5114.0,85.9544,0.0884,2.4273,23.3717,19.14795,3420.6223,2299.6753,3297.6628,0.0479,1.0,0.3138,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5114.5,85.9544,0.0884,2.4273,24.9285,16.5874,3420.6223,2299.6753,3297.6628,0.0479,1.0,0.3138,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5115.0,85.9544,0.0884,2.4273,24.9285,16.5874,3420.6223,2299.6753,3297.6628,0.0479,1.0,0.3138,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5115.5,85.9544,0.0884,2.4273,24.9285,16.5874,3420.6223,2299.6753,3297.6628,0.0479,1.0,0.3138,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5116.0,85.9544,0.0884,2.4273,24.9285,16.5874,3420.6223,2299.6753,3297.6628,0.0479,1.0,0.3138,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5116.5,85.9544,0.0884,2.4273,24.9285,16.5874,3420.6223,2299.6753,3297.6628,0.0479,1.0,0.3138,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5117.0,85.9544,0.0884,2.4273,24.9285,16.5874,3420.6223,2299.6753,3297.6628,0.0479,1.0,0.3138,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
